"county_id","county_name","district_id","district_name","line_no","account","line_desc","amount_1","amount_2","amount_3"
31,"Passaic",5570,"Wayne Twp",19620,"'11-421-XXX-XX","Total Before/After School Programs",5513.00,10000.00,10000.00
31,"Passaic",5570,"Wayne Twp",20620,"'11-422-XXX-XX","Total Summer School",252830.00,289000.00,294000.00
31,"Passaic",5570,"Wayne Twp",21620,"'11-423-XXX-XX","Total Instructional Alternative Ed Program",172937.00,156281.00,223000.00
31,"Passaic",5570,"Wayne Twp",27100,"'11-800-330-XX","Total Community Services Programs/Operations",33112.00,16277.00,33000.00
31,"Passaic",5570,"Wayne Twp",29180,"'11-000-100-XX","Total Undistributed Expenditures-Instruction (Tuition)",7437223.00,7597068.00,8212594.00
31,"Passaic",5570,"Wayne Twp",29680,"'11-000-211-XX","Total Undistributed Expenditures-Attendance and Social Work",0.00,20600.00,20600.00
31,"Passaic",5570,"Wayne Twp",30620,"'11-000-213-XX","Total Undistributed Expenditures-Health Services",1812930.00,1800379.00,1970329.00
31,"Passaic",5570,"Wayne Twp",40580,"'11-000-216-XX","Total Undistributed Expenditures-Speech, OT, PT and Related Services",3038350.00,3322193.00,3457803.00
31,"Passaic",5570,"Wayne Twp",41080,"'11-000-217-XX","Undistributed Expenditures–Other Support Services, Students–Extraordinary Services",2500802.00,3325102.00,3419294.00
31,"Passaic",5570,"Wayne Twp",41660,"'11-000-218-XX","Total Undistributed Expenditures-Guidance",3480295.00,3452629.00,3474477.00
31,"Passaic",5570,"Wayne Twp",42200,"'11-000-219-XX","Total Undistributed Expenditures-Child Study Teams",3274224.00,3343412.00,3663257.00
31,"Passaic",5570,"Wayne Twp",43200,"'11-000-221-XX","Total Undistributed Expenditures-Improvement of Instruction Services",1121513.00,1764767.00,1686891.00
31,"Passaic",5570,"Wayne Twp",43620,"'11-000-222-XX","Total Undistributed Expenditures-Education Media Services/Library",1447676.00,1424443.00,1468056.00
31,"Passaic",5570,"Wayne Twp",44180,"'11-000-223-XX","Total Undistributed Expenditures-Instructional Staff Training Services",248954.00,221367.00,233112.00
31,"Passaic",5570,"Wayne Twp",45300,"'11-000-230-XX","Total Undistributed Expenditures-Support Services-General Administration",1441600.00,1672268.00,1659412.00
31,"Passaic",5570,"Wayne Twp",46160,"'11-000-240-XX","Total Undistributed Expenditures-Support Services-School Administration",5756123.00,5535790.00,5403942.00
31,"Passaic",5570,"Wayne Twp",47200,"'11-000-251-XX","Total Undistributed Expenditures-Central Services",1469560.00,1493175.00,1504293.00
31,"Passaic",5570,"Wayne Twp",47620,"'11-000-252-XX","Total Undistributed Expenditures-Administrative Informationtechnology",1904937.00,2072262.00,1868927.00
31,"Passaic",5570,"Wayne Twp",51120,"'11-000-26X-XX","Total Undistributed Expenditures-Operation and Maintenance of Plant Services",15259727.00,15150574.00,15557462.00
31,"Passaic",5570,"Wayne Twp",52480,"'11-000-270-XX","Total Undistributed Expenditures-Student Transportation Services",6341349.00,6705884.00,7215805.00
31,"Passaic",5570,"Wayne Twp",71260,"'11-XXX-XXX-2X","Total Personal Services-Employee Benefits",33019343.00,37625216.00,38899402.00
31,"Passaic",5570,"Wayne Twp",72020,"'11-000-310-93","Total Undistributed Expenditures-Food Services",44790.00,50000.00,200000.00
31,"Passaic",5570,"Wayne Twp",72140,"'","Total Undistributed Expenditures",89599396.00,96577129.00,99915656.00
31,"Passaic",5570,"Wayne Twp",72260,"'","Total General Current Expense",157780333.00,168308682.00,172574861.00
31,"Passaic",5570,"Wayne Twp",75880,"'12-XXX-XXX-73","Total Equipment",254.00,40949.00,20450.00
31,"Passaic",5570,"Wayne Twp",76260,"'12-000-400-XX","Total Facilities Acquisition and Construction Services",1053954.00,528855.00,154055.00
31,"Passaic",5570,"Wayne Twp",76320,"'12-000-400-93","Capital Reserve-Transfer to Capital Projects",2354559.00,0.00,1200000.00
31,"Passaic",5570,"Wayne Twp",76360,"'10-604","Increase In Capital Reserve",4796690.00,0.00,0.00
31,"Passaic",5570,"Wayne Twp",76380,"'10-604","Interest Deposit to Capital Reserve",5083.00,0.00,0.00
31,"Passaic",5570,"Wayne Twp",76400,"'","Total Capital Outlay",8210540.00,569804.00,1374505.00
31,"Passaic",5570,"Wayne Twp",84000,"'10-000-100-56","Transfer of Funds to Charter Schools",0.00,40856.00,42512.00
31,"Passaic",5570,"Wayne Twp",84060,"'","General Fund Grand Total",165990873.00,168919342.00,173991878.00
31,"Passaic",5570,"Wayne Twp",84100,"'20-XXX-XXX-XX","Local Projects",154548.00,72967.00,72967.00
31,"Passaic",5570,"Wayne Twp",88000,"'20-XXX-XXX-XX","Nonpublic Textbooks",72422.00,58401.00,46721.00
31,"Passaic",5570,"Wayne Twp",88020,"'20-XXX-XXX-XX","Nonpublic Auxiliary Services",98934.00,79622.00,63698.00
31,"Passaic",5570,"Wayne Twp",88040,"'20-XXX-XXX-XX","Nonpublic Handicapped Services",171209.00,107561.00,86049.00
31,"Passaic",5570,"Wayne Twp",88060,"'20-XXX-XXX-XX","Nonpublic Nursing Services",137449.00,110812.00,88650.00
31,"Passaic",5570,"Wayne Twp",88080,"'20-XXX-XXX-XX","Nonpublic Technology Initiative",49464.00,39888.00,31910.00
31,"Passaic",5570,"Wayne Twp",88090,"'20-XXX-XXX-XX","Nonpublic Security Aid",211050.00,171362.00,137089.00
31,"Passaic",5570,"Wayne Twp",88180,"'","Total Other State Projects",740528.00,567646.00,454117.00
31,"Passaic",5570,"Wayne Twp",88200,"'20-XXX-XXX-XX","Total State Projects",740528.00,567646.00,454117.00
31,"Passaic",5570,"Wayne Twp",88500,"'20-XXX-XXX-XX","Title I",394286.00,560489.00,448391.00
31,"Passaic",5570,"Wayne Twp",88520,"'20-XXX-XXX-XX","Title II",126335.00,169142.00,135314.00
31,"Passaic",5570,"Wayne Twp",88540,"'20-XXX-XXX-XX","Title III",34976.00,55221.00,44176.00
31,"Passaic",5570,"Wayne Twp",88560,"'20-XXX-XXX-XX","Title IV",37440.00,43639.00,34911.00
31,"Passaic",5570,"Wayne Twp",88620,"'20-XXX-XXX-XX","I.D.E.A. Part B (Handicapped)",1736488.00,1460983.00,1168786.00
31,"Passaic",5570,"Wayne Twp",88640,"'20-XXX-XXX-XX","Vocational Education",33467.00,28008.00,22406.00
31,"Passaic",5570,"Wayne Twp",88678,"'20-477-XXX-XX","CARES Act Education Stabilization Fund",376010.00,0.00,0.00
31,"Passaic",5570,"Wayne Twp",88740,"'20-XXX-XXX-XX","Total Federal Projects",2739002.00,2317482.00,1853984.00
31,"Passaic",5570,"Wayne Twp",88760,"'","Total Special Revenue Funds",3634078.00,2958095.00,2381068.00
31,"Passaic",5570,"Wayne Twp",89660,"'40-701-510-XX","Total Regular Debt Service",3145975.00,3046475.00,2923925.00
31,"Passaic",5570,"Wayne Twp",89980,"'","Total Debt Service Funds",3145975.00,3046475.00,2923925.00
31,"Passaic",5570,"Wayne Twp",90000,"'","Total Expenditures/Appropriations",172770926.00,174923912.00,179296871.00
31,"Passaic",5570,"Wayne Twp",90010,"'","Total Expenditures Net of Transfers",172770926.00,174923912.00,179296871.00
31,"Passaic",5650,"West Milford Twp",3200,"'11-1XX-100-XX","Total Regular Programs-Instruction",19239790.00,19608033.00,19373958.00
31,"Passaic",5650,"West Milford Twp",10300,"'11-2XX-100-XX","Total Special Education-Instruction",6847923.00,6998806.00,6988272.00
31,"Passaic",5650,"West Milford Twp",11160,"'11-230-100-XX","Total Basic Skills/Remedial-Instruction",258860.00,220805.00,248275.00
31,"Passaic",5650,"West Milford Twp",12160,"'11-240-100-XX","Total Bilingual Education-Instruction",88043.00,93187.00,98037.00
31,"Passaic",5650,"West Milford Twp",17100,"'11-401-100-XX","Total School-Sponsored Cocurricular Or Extracurricular Activities-Instruction",179627.00,199720.00,212003.00
31,"Passaic",5650,"West Milford Twp",17600,"'11-402-100-XX","Total School-Sponsored Athletics-Instruction",781002.00,1002685.00,1045138.00
31,"Passaic",5650,"West Milford Twp",22620,"'11-424-XXX-XX","Total Other Supplemental/At-Risk Programs",491850.00,516300.00,538500.00
31,"Passaic",5650,"West Milford Twp",29180,"'11-000-100-XX","Total Undistributed Expenditures-Instruction (Tuition)",3738633.00,3657079.00,3748236.00
31,"Passaic",5650,"West Milford Twp",29680,"'11-000-211-XX","Total Undistributed Expenditures-Attendance and Social Work",27750.00,28304.00,28304.00
31,"Passaic",5650,"West Milford Twp",30620,"'11-000-213-XX","Total Undistributed Expenditures-Health Services",892030.00,848813.00,822639.00
31,"Passaic",5650,"West Milford Twp",40580,"'11-000-216-XX","Total Undistributed Expenditures-Speech, OT, PT and Related Services",1401021.00,1497505.00,1565335.00
31,"Passaic",5650,"West Milford Twp",41080,"'11-000-217-XX","Undistributed Expenditures–Other Support Services, Students–Extraordinary Services",104450.00,174440.00,166560.00
31,"Passaic",5650,"West Milford Twp",41660,"'11-000-218-XX","Total Undistributed Expenditures-Guidance",945424.00,984043.00,1002350.00
31,"Passaic",5650,"West Milford Twp",42200,"'11-000-219-XX","Total Undistributed Expenditures-Child Study Teams",2201966.00,2308969.00,2330271.00
31,"Passaic",5650,"West Milford Twp",43200,"'11-000-221-XX","Total Undistributed Expenditures-Improvement of Instruction Services",926525.00,802987.00,684413.00
31,"Passaic",5650,"West Milford Twp",43620,"'11-000-222-XX","Total Undistributed Expenditures-Education Media Services/Library",841429.00,755699.00,568347.00
31,"Passaic",5650,"West Milford Twp",44180,"'11-000-223-XX","Total Undistributed Expenditures-Instructional Staff Training Services",135759.00,223681.00,201122.00
31,"Passaic",5650,"West Milford Twp",45300,"'11-000-230-XX","Total Undistributed Expenditures-Support Services-General Administration",1232821.00,1510567.00,1387727.00
31,"Passaic",5650,"West Milford Twp",46160,"'11-000-240-XX","Total Undistributed Expenditures-Support Services-School Administration",2420975.00,2509034.00,2427889.00
31,"Passaic",5650,"West Milford Twp",47200,"'11-000-251-XX","Total Undistributed Expenditures-Central Services",457723.00,485836.00,492275.00
31,"Passaic",5650,"West Milford Twp",47620,"'11-000-252-XX","Total Undistributed Expenditures-Administrative Informationtechnology",592638.00,614127.00,588056.00
31,"Passaic",5650,"West Milford Twp",51120,"'11-000-26X-XX","Total Undistributed Expenditures-Operation and Maintenance of Plant Services",6088909.00,7526999.00,6983033.00
31,"Passaic",5650,"West Milford Twp",52480,"'11-000-270-XX","Total Undistributed Expenditures-Student Transportation Services",4337643.00,5598600.00,5842553.00
31,"Passaic",5650,"West Milford Twp",71260,"'11-XXX-XXX-2X","Total Personal Services-Employee Benefits",12722112.00,14609638.00,14431624.00
31,"Passaic",5650,"West Milford Twp",72020,"'11-000-310-93","Total Undistributed Expenditures-Food Services",170790.00,0.00,0.00
31,"Passaic",5650,"West Milford Twp",72140,"'","Total Undistributed Expenditures",39238598.00,44136321.00,43270734.00
31,"Passaic",5650,"West Milford Twp",72260,"'","Total General Current Expense",67125693.00,72775857.00,71774917.00
31,"Passaic",5650,"West Milford Twp",75880,"'12-XXX-XXX-73","Total Equipment",864472.00,206173.00,60475.00
31,"Passaic",5650,"West Milford Twp",76260,"'12-000-400-XX","Total Facilities Acquisition and Construction Services",1355668.00,705937.00,270245.00
31,"Passaic",5650,"West Milford Twp",76320,"'12-000-400-93","Capital Reserve-Transfer to Capital Projects",1088715.00,504551.00,718420.00
31,"Passaic",5650,"West Milford Twp",76380,"'10-604","Interest Deposit to Capital Reserve",0.00,500.00,500.00
31,"Passaic",5650,"West Milford Twp",76400,"'","Total Capital Outlay",3308855.00,1417161.00,1049640.00
31,"Passaic",5650,"West Milford Twp",84000,"'10-000-100-56","Transfer of Funds to Charter Schools",0.00,42825.00,44402.00
31,"Passaic",5650,"West Milford Twp",84060,"'","General Fund Grand Total",70434548.00,74235843.00,72868959.00
31,"Passaic",5650,"West Milford Twp",84100,"'20-XXX-XXX-XX","Local Projects",11655.00,5903.00,0.00
31,"Passaic",5650,"West Milford Twp",88500,"'20-XXX-XXX-XX","Title I",286264.00,364703.00,305172.00
31,"Passaic",5650,"West Milford Twp",88520,"'20-XXX-XXX-XX","Title II",51918.00,95138.00,76993.00
31,"Passaic",5650,"West Milford Twp",88540,"'20-XXX-XXX-XX","Title III",0.00,1564.00,0.00
31,"Passaic",5650,"West Milford Twp",88560,"'20-XXX-XXX-XX","Title IV",1002.00,41481.00,17498.00
31,"Passaic",5650,"West Milford Twp",88620,"'20-XXX-XXX-XX","I.D.E.A. Part B (Handicapped)",890079.00,902432.00,775000.00
31,"Passaic",5650,"West Milford Twp",88678,"'20-477-XXX-XX","CARES Act Education Stabilization Fund",0.00,250611.00,0.00
31,"Passaic",5650,"West Milford Twp",88706,"'20-479-XXX-XX","Coronavirus Relief Fund (CRF) Grant Program",0.00,140480.00,0.00
31,"Passaic",5650,"West Milford Twp",88740,"'20-XXX-XXX-XX","Total Federal Projects",1229263.00,1796409.00,1174663.00
31,"Passaic",5650,"West Milford Twp",88760,"'","Total Special Revenue Funds",1240918.00,1802312.00,1174663.00
31,"Passaic",5650,"West Milford Twp",89660,"'40-701-510-XX","Total Regular Debt Service",561000.00,605625.00,597500.00
31,"Passaic",5650,"West Milford Twp",89980,"'","Total Debt Service Funds",561000.00,605625.00,597500.00
31,"Passaic",5650,"West Milford Twp",90000,"'","Total Expenditures/Appropriations",72236466.00,76643780.00,74641122.00
31,"Passaic",5650,"West Milford Twp",90010,"'","Total Expenditures Net of Transfers",72236466.00,76643780.00,74641122.00
31,"Passaic",5690,"Woodland Park",3200,"'11-1XX-100-XX","Total Regular Programs-Instruction",5750730.00,5937304.00,6058329.00
31,"Passaic",5690,"Woodland Park",10300,"'11-2XX-100-XX","Total Special Education-Instruction",1755792.00,1776874.00,1848030.00
31,"Passaic",5690,"Woodland Park",11160,"'11-230-100-XX","Total Basic Skills/Remedial-Instruction",331223.00,401330.00,482073.00
31,"Passaic",5690,"Woodland Park",12160,"'11-240-100-XX","Total Bilingual Education-Instruction",221006.00,229157.00,252220.00
31,"Passaic",5690,"Woodland Park",29180,"'11-000-100-XX","Total Undistributed Expenditures-Instruction (Tuition)",85380.00,188817.00,66128.00
31,"Passaic",5690,"Woodland Park",30620,"'11-000-213-XX","Total Undistributed Expenditures-Health Services",253772.00,252850.00,254500.00
31,"Passaic",5690,"Woodland Park",40580,"'11-000-216-XX","Total Undistributed Expenditures-Speech, OT, PT and Related Services",485653.00,533682.00,521482.00
31,"Passaic",5690,"Woodland Park",41080,"'11-000-217-XX","Undistributed Expenditures–Other Support Services, Students–Extraordinary Services",235334.00,294030.00,261360.00
31,"Passaic",5690,"Woodland Park",41660,"'11-000-218-XX","Total Undistributed Expenditures-Guidance",290761.00,257300.00,263260.00
31,"Passaic",5690,"Woodland Park",42200,"'11-000-219-XX","Total Undistributed Expenditures-Child Study Teams",417698.00,460449.00,471596.00
31,"Passaic",5690,"Woodland Park",43200,"'11-000-221-XX","Total Undistributed Expenditures-Improvement of Instruction Services",284910.00,303763.00,320559.00
31,"Passaic",5690,"Woodland Park",43620,"'11-000-222-XX","Total Undistributed Expenditures-Education Media Services/Library",463699.00,488767.00,579075.00
31,"Passaic",5690,"Woodland Park",44180,"'11-000-223-XX","Total Undistributed Expenditures-Instructional Staff Training Services",56638.00,60000.00,60000.00
31,"Passaic",5690,"Woodland Park",45300,"'11-000-230-XX","Total Undistributed Expenditures-Support Services-General Administration",542908.00,607892.00,584183.00
31,"Passaic",5690,"Woodland Park",46160,"'11-000-240-XX","Total Undistributed Expenditures-Support Services-School Administration",633599.00,677905.00,760321.00
31,"Passaic",5690,"Woodland Park",47200,"'11-000-251-XX","Total Undistributed Expenditures-Central Services",468428.00,444727.00,412965.00
31,"Passaic",5690,"Woodland Park",47620,"'11-000-252-XX","Total Undistributed Expenditures-Administrative Informationtechnology",1672.00,8400.00,10000.00
31,"Passaic",5690,"Woodland Park",51120,"'11-000-26X-XX","Total Undistributed Expenditures-Operation and Maintenance of Plant Services",1696387.00,1980639.00,2085104.00
31,"Passaic",5690,"Woodland Park",52480,"'11-000-270-XX","Total Undistributed Expenditures-Student Transportation Services",423068.00,538670.00,643200.00
31,"Passaic",5690,"Woodland Park",71260,"'11-XXX-XXX-2X","Total Personal Services-Employee Benefits",3186036.00,3386183.00,3298338.00
31,"Passaic",5690,"Woodland Park",72140,"'","Total Undistributed Expenditures",9525943.00,10484074.00,10592071.00
31,"Passaic",5690,"Woodland Park",72260,"'","Total General Current Expense",17584694.00,18828739.00,19232723.00
31,"Passaic",5690,"Woodland Park",75880,"'12-XXX-XXX-73","Total Equipment",40405.00,0.00,0.00
31,"Passaic",5690,"Woodland Park",76260,"'12-000-400-XX","Total Facilities Acquisition and Construction Services",846037.00,939244.00,539244.00
31,"Passaic",5690,"Woodland Park",76360,"'10-604","Increase In Capital Reserve",620000.00,0.00,0.00
31,"Passaic",5690,"Woodland Park",76380,"'10-604","Interest Deposit to Capital Reserve",0.00,95.00,95.00
31,"Passaic",5690,"Woodland Park",76400,"'","Total Capital Outlay",1506442.00,939339.00,539339.00
31,"Passaic",5690,"Woodland Park",84000,"'10-000-100-56","Transfer of Funds to Charter Schools",177040.00,175070.00,366264.00
31,"Passaic",5690,"Woodland Park",84060,"'","General Fund Grand Total",19268176.00,19943148.00,20138326.00
31,"Passaic",5690,"Woodland Park",85120,"'20-218-100-XX","Total Preschool Education Aid Instruction",144709.00,897855.00,1891224.00
31,"Passaic",5690,"Woodland Park",86380,"'20-218-200-XX","Total Support Services",99840.00,722411.00,1214256.00
31,"Passaic",5690,"Woodland Park",87040,"'20-218-400-XX","Total Facility Acquisition and Construction Services",0.00,28118.00,30000.00
31,"Passaic",5690,"Woodland Park",87100,"'20-218-XXX-XX","Total Preschool Education Aid",244549.00,1648384.00,3135480.00
31,"Passaic",5690,"Woodland Park",88140,"'20-XXX-XXX-XX","Other",6600.00,5900.00,0.00
31,"Passaic",5690,"Woodland Park",88180,"'","Total Other State Projects",6600.00,5900.00,0.00
31,"Passaic",5690,"Woodland Park",88200,"'20-XXX-XXX-XX","Total State Projects",251149.00,1654284.00,3135480.00
31,"Passaic",5690,"Woodland Park",88500,"'20-XXX-XXX-XX","Title I",310574.00,323230.00,314000.00
31,"Passaic",5690,"Woodland Park",88520,"'20-XXX-XXX-XX","Title II",45863.00,41808.00,40000.00
31,"Passaic",5690,"Woodland Park",88540,"'20-XXX-XXX-XX","Title III",7394.00,24549.00,16000.00
31,"Passaic",5690,"Woodland Park",88560,"'20-XXX-XXX-XX","Title IV",12500.00,20906.00,8000.00
31,"Passaic",5690,"Woodland Park",88620,"'20-XXX-XXX-XX","I.D.E.A. Part B (Handicapped)",270085.00,289416.00,259000.00
31,"Passaic",5690,"Woodland Park",88678,"'20-477-XXX-XX","CARES Act Education Stabilization Fund",0.00,240042.00,0.00
31,"Passaic",5690,"Woodland Park",88706,"'20-479-XXX-XX","Coronavirus Relief Fund (CRF) Grant Program",0.00,86477.00,0.00
31,"Passaic",5690,"Woodland Park",88740,"'20-XXX-XXX-XX","Total Federal Projects",646416.00,1026428.00,637000.00
31,"Passaic",5690,"Woodland Park",88760,"'","Total Special Revenue Funds",897565.00,2680712.00,3772480.00
31,"Passaic",5690,"Woodland Park",89660,"'40-701-510-XX","Total Regular Debt Service",561195.00,561795.00,493000.00
31,"Passaic",5690,"Woodland Park",89980,"'","Total Debt Service Funds",561195.00,561795.00,493000.00
31,"Passaic",5690,"Woodland Park",90000,"'","Total Expenditures/Appropriations",20726936.00,23185655.00,24403806.00
31,"Passaic",5690,"Woodland Park",90003,"'11-105-100-93","Deduct Transfer-Local Contribution-Transfer To Special Revenues-Inclusion",0.00,251194.00,216240.00
31,"Passaic",5690,"Woodland Park",90010,"'","Total Expenditures Net of Transfers",20726936.00,22934461.00,24187566.00
33,"Salem",0060,"Alloway Twp",3200,"'11-1XX-100-XX","Total Regular Programs-Instruction",1617180.00,1538899.00,1585316.00
33,"Salem",0060,"Alloway Twp",10300,"'11-2XX-100-XX","Total Special Education-Instruction",341627.00,372105.00,361587.00
33,"Salem",0060,"Alloway Twp",11160,"'11-230-100-XX","Total Basic Skills/Remedial-Instruction",57594.00,88361.00,30448.00
33,"Salem",0060,"Alloway Twp",17100,"'11-401-100-XX","Total School-Sponsored Cocurricular Or Extracurricular Activities-Instruction",7202.00,15000.00,15000.00
33,"Salem",0060,"Alloway Twp",29180,"'11-000-100-XX","Total Undistributed Expenditures-Instruction (Tuition)",2778022.00,2824324.00,2912226.00
33,"Salem",0060,"Alloway Twp",29680,"'11-000-211-XX","Total Undistributed Expenditures-Attendance and Social Work",1974.00,2603.00,3181.00
33,"Salem",0060,"Alloway Twp",30620,"'11-000-213-XX","Total Undistributed Expenditures-Health Services",67795.00,73542.00,75074.00
33,"Salem",0060,"Alloway Twp",40580,"'11-000-216-XX","Total Undistributed Expenditures-Speech, OT, PT and Related Services",50369.00,76046.00,74250.00
33,"Salem",0060,"Alloway Twp",41080,"'11-000-217-XX","Undistributed Expenditures–Other Support Services, Students–Extraordinary Services",197657.00,238025.00,161743.00
33,"Salem",0060,"Alloway Twp",41660,"'11-000-218-XX","Total Undistributed Expenditures-Guidance",67921.00,70576.00,73128.00
33,"Salem",0060,"Alloway Twp",42200,"'11-000-219-XX","Total Undistributed Expenditures-Child Study Teams",81944.00,97116.00,113918.00
33,"Salem",0060,"Alloway Twp",43200,"'11-000-221-XX","Total Undistributed Expenditures-Improvement of Instruction Services",29376.00,38455.00,16500.00
33,"Salem",0060,"Alloway Twp",43620,"'11-000-222-XX","Total Undistributed Expenditures-Education Media Services/Library",43874.00,47195.00,44619.00
33,"Salem",0060,"Alloway Twp",44180,"'11-000-223-XX","Total Undistributed Expenditures-Instructional Staff Training Services",695.00,6000.00,3500.00
33,"Salem",0060,"Alloway Twp",45300,"'11-000-230-XX","Total Undistributed Expenditures-Support Services-General Administration",267015.00,272459.00,228097.00
33,"Salem",0060,"Alloway Twp",46160,"'11-000-240-XX","Total Undistributed Expenditures-Support Services-School Administration",69713.00,59020.00,79969.00
33,"Salem",0060,"Alloway Twp",47200,"'11-000-251-XX","Total Undistributed Expenditures-Central Services",176861.00,167074.00,166915.00
33,"Salem",0060,"Alloway Twp",47620,"'11-000-252-XX","Total Undistributed Expenditures-Administrative Informationtechnology",0.00,420.00,0.00
33,"Salem",0060,"Alloway Twp",51120,"'11-000-26X-XX","Total Undistributed Expenditures-Operation and Maintenance of Plant Services",348712.00,393574.00,347760.00
33,"Salem",0060,"Alloway Twp",52480,"'11-000-270-XX","Total Undistributed Expenditures-Student Transportation Services",427880.00,487473.00,530247.00
33,"Salem",0060,"Alloway Twp",71260,"'11-XXX-XXX-2X","Total Personal Services-Employee Benefits",747489.00,818500.00,860400.00
33,"Salem",0060,"Alloway Twp",72020,"'11-000-310-93","Total Undistributed Expenditures-Food Services",30000.00,10000.00,5000.00
33,"Salem",0060,"Alloway Twp",72140,"'","Total Undistributed Expenditures",5387297.00,5682402.00,5696527.00
33,"Salem",0060,"Alloway Twp",72180,"'10-606","Interest Earned on Maintenance Reserve",0.00,50.00,50.00
33,"Salem",0060,"Alloway Twp",72200,"'10-606","Increase In Maintenance Reserve",30000.00,0.00,0.00
33,"Salem",0060,"Alloway Twp",72260,"'","Total General Current Expense",7440900.00,7696817.00,7688928.00
33,"Salem",0060,"Alloway Twp",75880,"'12-XXX-XXX-73","Total Equipment",0.00,35000.00,0.00
33,"Salem",0060,"Alloway Twp",76260,"'12-000-400-XX","Total Facilities Acquisition and Construction Services",35593.00,35593.00,308593.00
33,"Salem",0060,"Alloway Twp",76320,"'12-000-400-93","Capital Reserve-Transfer to Capital Projects",7820.00,0.00,0.00
33,"Salem",0060,"Alloway Twp",76360,"'10-604","Increase In Capital Reserve",1210.00,0.00,0.00
33,"Salem",0060,"Alloway Twp",76380,"'10-604","Interest Deposit to Capital Reserve",1629.00,950.00,950.00
33,"Salem",0060,"Alloway Twp",76400,"'","Total Capital Outlay",46252.00,71543.00,309543.00
33,"Salem",0060,"Alloway Twp",84000,"'10-000-100-56","Transfer of Funds to Charter Schools",100399.00,294928.00,374890.00
33,"Salem",0060,"Alloway Twp",84060,"'","General Fund Grand Total",7587551.00,8063288.00,8373361.00
33,"Salem",0060,"Alloway Twp",84100,"'20-XXX-XXX-XX","Local Projects",4705.00,3192.00,2713.00
33,"Salem",0060,"Alloway Twp",84200,"'20-475-XXX-XX","Student Activity Fund",0.00,0.00,15000.00
33,"Salem",0060,"Alloway Twp",88500,"'20-XXX-XXX-XX","Title I",141069.00,67987.00,57789.00
33,"Salem",0060,"Alloway Twp",88520,"'20-XXX-XXX-XX","Title II",10774.00,12983.00,11036.00
33,"Salem",0060,"Alloway Twp",88560,"'20-XXX-XXX-XX","Title IV",0.00,10000.00,8500.00
33,"Salem",0060,"Alloway Twp",88620,"'20-XXX-XXX-XX","I.D.E.A. Part B (Handicapped)",98601.00,92986.00,79037.00
33,"Salem",0060,"Alloway Twp",88678,"'20-477-XXX-XX","CARES Act Education Stabilization Fund",0.00,90377.00,0.00
33,"Salem",0060,"Alloway Twp",88700,"'20-XXX-XXX-XX","Other",18993.00,18155.00,15077.00
33,"Salem",0060,"Alloway Twp",88706,"'20-479-XXX-XX","Coronavirus Relief Fund (CRF) Grant Program",0.00,18573.00,0.00
33,"Salem",0060,"Alloway Twp",88709,"'20-483-xxx-xx","CRRSA Act-ESSER II Grant Program",,0.00,350654.00
33,"Salem",0060,"Alloway Twp",88710,"'20-484-xxx-xx","CRRSA Act-Learning Acceleration Grant Program",,0.00,25000.00
33,"Salem",0060,"Alloway Twp",88711,"'20-485-xxx-xx","CRRSA Act-Mental Health Grant Program",,0.00,45000.00
33,"Salem",0060,"Alloway Twp",88740,"'20-XXX-XXX-XX","Total Federal Projects",269437.00,311061.00,592093.00
33,"Salem",0060,"Alloway Twp",88760,"'","Total Special Revenue Funds",274142.00,314253.00,609806.00
33,"Salem",0060,"Alloway Twp",89660,"'40-701-510-XX","Total Regular Debt Service",243863.00,234563.00,225363.00
33,"Salem",0060,"Alloway Twp",89980,"'","Total Debt Service Funds",243863.00,234563.00,225363.00
33,"Salem",0060,"Alloway Twp",90000,"'","Total Expenditures/Appropriations",8105556.00,8612104.00,9208530.00
33,"Salem",0060,"Alloway Twp",90010,"'","Total Expenditures Net of Transfers",8105556.00,8612104.00,9208530.00
33,"Salem",1350,"Elsinboro Twp",3200,"'11-1XX-100-XX","Total Regular Programs-Instruction",754166.00,877247.00,874450.00
33,"Salem",1350,"Elsinboro Twp",10300,"'11-2XX-100-XX","Total Special Education-Instruction",114460.00,119758.00,122004.00
33,"Salem",1350,"Elsinboro Twp",11160,"'11-230-100-XX","Total Basic Skills/Remedial-Instruction",28351.00,34382.00,37160.00
33,"Salem",1350,"Elsinboro Twp",17100,"'11-401-100-XX","Total School-Sponsored Cocurricular Or Extracurricular Activities-Instruction",1000.00,1500.00,1250.00
33,"Salem",1350,"Elsinboro Twp",29180,"'11-000-100-XX","Total Undistributed Expenditures-Instruction (Tuition)",334557.00,478703.00,354965.00
33,"Salem",1350,"Elsinboro Twp",29680,"'11-000-211-XX","Total Undistributed Expenditures-Attendance and Social Work",16714.00,18916.00,19680.00
33,"Salem",1350,"Elsinboro Twp",30620,"'11-000-213-XX","Total Undistributed Expenditures-Health Services",66529.00,69255.00,71591.00
33,"Salem",1350,"Elsinboro Twp",40580,"'11-000-216-XX","Total Undistributed Expenditures-Speech, OT, PT and Related Services",29701.00,36300.00,36300.00
33,"Salem",1350,"Elsinboro Twp",41080,"'11-000-217-XX","Undistributed Expenditures–Other Support Services, Students–Extraordinary Services",37675.00,94805.00,84899.00
33,"Salem",1350,"Elsinboro Twp",42200,"'11-000-219-XX","Total Undistributed Expenditures-Child Study Teams",30933.00,36658.00,11936.00
